origen,destino,distancia_km,tiempo_min,costo_sol,tipo_via,congestion
457,442,0.3518,5.63,2.26,carretera,media
457,1163,0.3917,5.51,1.64,avenida,baja
457,1319,0.4236,2.89,0.93,vía_expresa,media
457,634,0.4682,3.83,1.04,jirón,baja
457,568,0.4902,3.5,1.04,vía_expresa,baja
458,284,0.2553,4.57,1.72,jirón,alta
458,1315,0.2919,5.15,1.76,carretera,baja
458,807,0.3139,4.03,1.4,jirón,media
458,1485,0.3908,4.69,1.42,vía_expresa,alta
458,799,0.3914,4.32,1.23,carretera,baja
458,652,0.4282,4.71,1.25,avenida,alta
459,318,0.5495,3.79,1.5,avenida,media
459,134,0.6879,5.97,2.05,jirón,media
459,249,0.8051,3.75,2.53,jirón,media
459,1370,0.814,5.52,1.72,vía_expresa,alta
459,496,0.854,5.9,2.43,vía_expresa,baja
459,936,0.8702,3.91,1.31,vía_expresa,alta
460,114,0.2387,4.04,1.96,vía_expresa,media
460,649,0.3533,3.89,1.88,vía_expresa,baja
460,1231,0.4668,3.0,1.66,jirón,baja
460,683,0.5834,3.94,1.23,carretera,baja
460,1275,0.6009,3.75,1.25,carretera,alta
460,1061,0.8275,5.7,2.44,vía_expresa,media
461,1452,0.2691,3.71,0.92,jirón,media
461,65,0.6309,4.4,1.84,jirón,alta
461,120,0.7266,2.62,1.77,carretera,media
461,1337,0.7756,4.47,2.65,vía_expresa,alta
461,986,0.8223,4.95,1.84,avenida,baja
461,1007,0.9833,4.17,1.66,avenida,alta
462,364,0.4477,5.48,2.37,jirón,media
462,424,0.4975,4.64,2.4,jirón,baja
462,54,0.5144,4.89,1.1,jirón,media
462,1193,0.5329,4.94,2.29,carretera,baja
462,379,0.5371,6.0,1.02,carretera,media
462,269,0.6112,4.45,1.16,carretera,alta
463,1361,0.2281,1.54,0.94,carretera,media
463,1156,0.4041,3.79,1.24,avenida,media
463,46,0.4839,3.24,0.96,jirón,alta
463,61,0.5309,3.22,0.99,vía_expresa,media
463,808,0.5561,5.49,1.68,vía_expresa,alta
463,1177,0.5588,2.38,1.75,carretera,alta
464,98,0.2378,3.63,1.83,avenida,alta
464,281,0.357,3.88,2.16,avenida,media
464,253,0.6405,4.13,1.87,avenida,media
464,1347,0.7232,2.76,1.52,avenida,baja
464,1469,0.7635,5.89,2.08,vía_expresa,alta
464,306,0.7896,4.09,1.57,vía_expresa,alta
465,901,0.1573,3.97,1.56,jirón,alta
465,804,0.2614,5.42,1.32,vía_expresa,media
465,654,0.2629,5.25,1.3,carretera,alta
465,1097,0.3515,5.27,0.93,carretera,alta
465,1453,0.3827,2.81,1.3,avenida,baja
465,357,0.4756,2.45,1.11,jirón,baja
466,1110,0.1938,4.77,1.84,carretera,baja
466,1041,0.8908,5.57,1.83,avenida,media
466,326,0.899,3.25,1.98,vía_expresa,alta
466,729,0.9395,5.79,1.64,vía_expresa,baja
466,1083,0.9508,4.59,1.68,jirón,baja
466,241,0.9962,5.05,1.74,carretera,alta
467,1432,0.638,2.5,1.77,avenida,baja
467,515,0.7795,4.94,2.14,carretera,baja
467,707,0.881,3.96,2.71,carretera,baja
467,190,0.9877,3.16,2.72,vía_expresa,alta
467,224,1.0868,6.63,2.6,vía_expresa,media
467,747,1.0874,5.16,1.5,vía_expresa,media
468,592,0.2426,2.13,1.94,carretera,media
468,1378,0.2801,3.25,1.28,vía_expresa,media
468,237,0.3793,3.91,0.87,vía_expresa,media
468,776,0.4371,4.95,2.32,jirón,alta
468,540,0.5164,5.25,0.98,jirón,baja
468,1357,0.6541,5.74,1.61,vía_expresa,media
469,382,0.4002,4.93,2.12,jirón,media
469,748,0.4452,3.24,1.31,avenida,media
469,437,0.5365,4.6,1.86,carretera,baja
469,597,0.5497,5.8,0.98,vía_expresa,baja
469,1044,0.7408,5.9,1.31,jirón,media
469,383,0.7515,3.23,2.28,vía_expresa,media
470,196,0.4841,5.83,1.63,vía_expresa,media
470,741,0.5772,3.76,2.14,avenida,media
470,33,0.6987,2.51,1.21,carretera,alta
470,850,0.7949,6.52,1.31,carretera,alta
470,425,0.9031,5.99,2.23,avenida,baja
470,520,1.0655,6.17,2.87,avenida,baja
471,1026,0.0648,3.03,1.33,vía_expresa,media
471,643,0.2689,4.38,2.22,jirón,baja
471,152,0.4244,5.35,1.12,carretera,media
471,1344,0.5031,5.73,2.27,carretera,media
471,835,0.6168,2.77,2.1,carretera,baja
471,1085,0.9964,5.55,1.98,jirón,alta
472,427,0.0162,1.48,0.76,jirón,alta
472,275,0.086,2.18,1.68,vía_expresa,media
472,315,0.1769,2.27,1.17,vía_expresa,alta
472,60,0.1804,1.55,1.48,jirón,media
472,395,0.2294,5.39,2.12,jirón,media
472,768,0.2335,1.98,1.71,jirón,alta
473,1134,0.366,3.03,1.19,carretera,baja
473,1202,0.6237,2.37,2.45,carretera,media
473,974,0.9789,5.57,1.76,vía_expresa,media
473,1222,0.9955,5.95,2.65,avenida,baja
473,480,1.2243,4.01,1.83,vía_expresa,media
473,475,1.7001,7.48,2.87,vía_expresa,alta
474,1463,0.2013,5.16,1.77,avenida,media
474,1379,0.22,3.19,1.85,jirón,baja
474,1321,0.323,4.3,1.74,jirón,media
474,195,0.3788,2.44,1.11,vía_expresa,alta
474,1200,0.4965,2.67,1.03,vía_expresa,media
474,525,0.7417,5.34,2.11,avenida,baja
475,480,0.4841,4.4,1.49,jirón,baja
475,1222,1.0984,4.22,2.51,jirón,baja
475,974,1.2657,5.08,3.07,jirón,media
475,473,1.7001,7.28,2.7,jirón,media
475,1202,1.7112,6.92,2.3,jirón,media
475,1134,1.7582,4.56,3.28,avenida,alta
476,701,0.5144,2.31,2.25,vía_expresa,media
476,1298,0.5654,4.15,1.75,avenida,media
476,101,0.7715,3.92,1.41,carretera,media
476,142,1.1038,6.87,2.87,carretera,media
476,836,1.1636,5.04,2.73,jirón,alta
476,1188,1.2702,7.06,2.61,vía_expresa,alta
477,819,0.6151,4.71,1.7,avenida,baja
477,589,0.6519,4.87,2.03,carretera,baja
477,170,0.6655,4.91,1.25,vía_expresa,alta
477,167,0.9808,5.01,1.72,vía_expresa,alta
477,1152,1.1009,5.47,2.07,jirón,alta
477,1149,1.2456,5.89,2.02,carretera,media
478,854,0.5493,4.41,1.17,vía_expresa,baja
478,670,0.6157,3.33,1.7,jirón,media
478,63,0.6638,3.83,1.12,avenida,alta
478,1248,1.2365,7.42,2.36,vía_expresa,alta
478,1011,1.3644,4.74,2.06,jirón,alta
478,1145,1.7592,7.11,2.88,jirón,alta
479,409,0.3787,2.7,1.67,avenida,baja
479,1301,0.4511,5.81,2.36,vía_expresa,baja
479,988,0.4558,3.48,2.11,jirón,baja
479,709,0.4601,3.99,1.66,avenida,alta
479,1224,0.503,4.32,2.31,jirón,baja
479,297,0.5348,2.55,2.18,avenida,baja
480,475,0.4841,2.89,2.24,avenida,baja
480,1222,0.8124,5.39,1.77,vía_expresa,media
480,974,0.9758,3.41,2.69,vía_expresa,alta
480,473,1.2243,4.99,1.56,avenida,media
480,1134,1.2749,4.31,2.16,avenida,media
480,1202,1.3149,3.88,2.7,carretera,media
481,732,0.0943,3.79,1.54,avenida,alta
481,1323,0.629,4.3,1.11,vía_expresa,media
481,1041,0.7409,4.17,2.26,jirón,baja
481,1305,0.8064,3.87,1.8,carretera,alta
481,158,0.8236,5.81,1.25,jirón,alta
481,1110,1.1974,6.49,1.54,vía_expresa,baja
482,1068,0.0872,1.19,1.8,carretera,media
482,994,0.133,5.08,1.5,vía_expresa,baja
482,491,0.1748,2.68,2.0,avenida,media
482,631,0.3248,3.38,2.12,vía_expresa,media
482,1404,0.3876,2.85,0.94,vía_expresa,media
482,1071,0.4912,3.18,1.05,avenida,alta
483,738,0.245,4.85,2.2,jirón,media
483,1410,0.3384,1.68,1.46,carretera,baja
483,252,0.4028,3.4,2.07,carretera,alta
483,690,0.4262,3.73,1.65,avenida,media
483,1483,0.4962,5.08,2.06,vía_expresa,media
483,890,0.574,4.34,1.43,jirón,media
484,1047,0.298,3.73,1.6,vía_expresa,baja
484,411,0.5088,3.57,1.62,avenida,alta
484,216,0.5917,3.12,1.65,avenida,media
484,1232,0.7377,4.59,2.15,vía_expresa,alta
484,330,0.777,2.84,1.21,vía_expresa,baja
484,1149,0.8638,4.18,2.5,vía_expresa,media
485,845,0.6052,2.3,1.91,jirón,baja
485,1498,1.1716,7.12,1.69,carretera,media
485,107,1.2133,6.82,2.48,jirón,media
485,945,1.6517,4.36,3.37,avenida,alta
485,454,1.741,5.96,2.19,avenida,media
485,161,1.7809,6.01,2.78,avenida,media
486,295,0.2092,3.36,1.11,avenida,alta
486,391,0.2801,4.55,1.47,vía_expresa,alta
486,959,0.3733,2.49,0.93,jirón,media
486,905,0.4725,2.31,1.97,vía_expresa,baja
486,439,0.6054,3.95,1.28,jirón,alta
486,942,0.6289,6.03,1.54,avenida,media
487,822,0.5157,2.25,2.0,carretera,alta
487,844,0.6757,5.28,1.47,jirón,baja
487,955,0.8055,5.9,1.7,carretera,media
487,1494,0.8125,4.57,2.44,carretera,media
487,1184,0.8412,5.8,1.4,jirón,baja
487,625,0.8552,6.09,1.78,avenida,alta
488,553,0.101,3.5,1.99,avenida,baja
488,221,0.2113,3.95,1.01,carretera,media
488,875,0.2974,2.7,0.83,jirón,baja
488,604,0.3148,4.94,1.19,vía_expresa,baja
488,48,0.3521,3.72,2.18,carretera,alta
488,1212,0.4397,5.42,1.29,avenida,baja
489,1053,0.0542,3.05,1.52,jirón,baja
489,447,0.3101,4.38,1.84,jirón,baja
489,493,0.329,2.2,1.41,vía_expresa,alta
489,496,0.4874,5.67,2.11,carretera,baja
489,641,0.5049,3.94,1.02,carretera,alta
489,688,0.5373,4.64,2.09,avenida,baja
490,454,0.6588,2.78,1.62,avenida,alta
490,784,0.7774,3.27,1.86,avenida,alta
490,619,0.8168,2.98,1.47,avenida,alta
490,1169,0.8198,6.16,2.31,jirón,media
490,161,0.9025,3.02,2.12,jirón,baja
490,107,0.9241,2.98,1.39,vía_expresa,alta
491,994,0.1101,2.48,0.62,vía_expresa,media
491,482,0.1748,4.97,1.89,avenida,alta
491,631,0.196,3.69,1.13,carretera,alta
491,1068,0.2581,2.69,1.94,jirón,alta
491,1071,0.3627,3.81,1.43,jirón,media
491,336,0.4726,3.32,1.79,carretera,media
492,644,0.052,4.17,1.16,avenida,alta
492,1057,0.2301,4.63,1.47,jirón,media
492,793,0.3312,2.47,1.25,avenida,baja
492,36,0.4016,5.41,1.93,avenida,baja
492,435,0.438,2.91,0.94,carretera,alta
492,1132,0.4596,4.58,1.5,jirón,baja
493,447,0.3128,3.5,1.21,carretera,media
493,489,0.329,2.68,1.93,jirón,media
493,1053,0.3333,5.15,1.01,avenida,media
493,688,0.3636,5.18,2.28,vía_expresa,baja
493,134,0.3902,4.76,1.5,jirón,alta
493,1107,0.3958,5.78,2.17,jirón,alta
494,1295,0.75,3.71,1.4,jirón,media
494,1493,0.8641,6.41,2.43,carretera,media
494,546,0.8816,6.42,2.06,carretera,media
494,930,1.0086,3.23,2.58,carretera,alta
494,1171,1.1017,3.4,1.98,carretera,media
494,1211,1.1763,3.67,2.94,jirón,baja
495,272,0.1401,3.54,1.71,avenida,alta
495,652,0.1918,1.52,2.07,carretera,baja
495,998,0.2318,1.63,1.64,carretera,alta
495,284,0.2751,1.66,2.22,avenida,baja
495,397,0.3423,2.08,0.92,avenida,media
495,458,0.5019,5.12,2.34,avenida,alta
496,447,0.1781,5.3,0.68,carretera,media
496,134,0.2478,4.31,1.38,vía_expresa,baja
496,249,0.3348,4.42,1.05,avenida,media
496,318,0.3941,4.66,1.39,jirón,media
496,493,0.436,5.14,2.27,avenida,alta
496,489,0.4874,2.68,0.92,avenida,alta
497,290,0.2364,2.01,1.36,carretera,alta
497,185,0.5341,3.5,2.4,avenida,baja
497,222,0.795,6.03,2.32,avenida,baja
497,1013,0.8495,3.98,1.73,jirón,media
497,1332,0.935,6.74,2.28,carretera,media
497,823,0.9438,5.42,2.23,avenida,media
498,160,0.208,2.55,2.11,vía_expresa,baja
498,513,0.4886,5.04,1.97,jirón,media
498,184,0.6502,4.68,1.13,carretera,alta
498,502,0.7438,5.46,2.14,avenida,baja
498,594,0.8071,5.28,2.43,avenida,baja
498,25,0.8954,6.72,1.69,jirón,media
499,876,0.1739,4.44,0.67,avenida,baja
499,28,0.8984,3.91,1.45,avenida,baja
499,1145,0.9185,4.55,2.04,carretera,baja
499,926,0.9329,3.15,1.74,avenida,baja
499,35,1.2025,7.37,2.03,jirón,alta
499,527,1.2351,4.91,2.69,jirón,media
500,1449,0.123,3.99,1.12,avenida,media
500,605,0.3517,3.26,0.85,vía_expresa,media
500,72,0.3841,4.05,1.69,avenida,media
500,896,0.4325,4.15,2.28,avenida,baja
500,886,0.465,4.12,1.97,vía_expresa,media
500,857,0.5597,2.3,2.02,jirón,media
501,6,0.6988,4.4,2.14,jirón,alta
501,802,0.892,6.34,1.58,jirón,alta
501,1017,0.9951,6.38,1.81,carretera,baja
501,287,1.0014,3.08,1.94,vía_expresa,media
501,233,1.1365,6.31,2.74,carretera,media
501,689,1.2586,3.55,1.81,carretera,baja
502,184,0.2164,1.72,1.0,vía_expresa,media
502,1220,0.4287,2.88,2.21,jirón,media
502,498,0.7438,2.91,1.94,jirón,alta
502,594,0.8679,2.98,1.52,jirón,baja
502,160,0.9236,6.0,1.75,avenida,baja
502,276,0.9803,3.02,2.51,avenida,alta
503,1381,0.6826,5.95,1.71,avenida,media
503,338,0.6938,3.36,2.05,vía_expresa,alta
503,557,0.6965,3.41,1.11,avenida,baja
503,112,0.7791,4.09,1.83,jirón,alta
503,353,0.8321,6.37,1.63,carretera,media
503,1407,0.9594,4.26,2.63,vía_expresa,media
504,1098,0.2719,4.97,2.02,avenida,baja
504,906,0.6037,4.58,1.9,vía_expresa,media
504,258,0.9549,3.58,1.38,jirón,media
504,653,1.0895,5.86,2.75,avenida,alta
504,1088,1.2155,4.0,2.09,jirón,baja
504,132,1.2671,4.56,3.05,avenida,alta
505,862,0.405,4.19,0.85,vía_expresa,baja
505,848,0.9795,3.32,1.85,jirón,baja
505,1215,1.1946,6.24,2.34,jirón,baja
505,372,1.3353,5.4,3.07,avenida,alta
505,407,1.4165,7.01,2.79,jirón,baja
505,1038,1.6437,5.7,3.26,avenida,alta
506,678,0.3951,4.08,1.57,avenida,alta
506,684,0.4437,3.35,1.02,avenida,baja
506,724,0.5438,4.1,1.28,carretera,media
506,1296,0.5828,4.37,1.12,carretera,alta
506,1175,0.5905,5.18,2.04,vía_expresa,baja
506,1234,0.5948,5.01,1.15,avenida,alta
507,192,0.0983,1.4,2.07,carretera,baja
507,1318,0.468,3.85,2.05,jirón,baja
507,725,0.6693,4.53,1.63,jirón,alta
507,1479,0.6893,6.01,1.81,jirón,alta
507,657,0.7132,3.53,2.55,carretera,baja
507,887,0.7982,5.23,2.67,jirón,baja
508,1466,0.145,4.18,1.34,avenida,baja
508,763,0.255,2.22,1.04,carretera,alta
508,573,0.2588,2.03,2.11,jirón,baja
508,949,0.3357,4.32,1.02,carretera,baja
508,514,0.4528,3.02,1.62,carretera,alta
508,311,0.5129,2.87,1.13,avenida,baja
509,698,0.1249,2.94,2.04,carretera,alta
509,436,0.1901,3.79,0.96,avenida,alta
509,1417,0.45,2.41,1.82,avenida,baja
509,195,0.5257,2.2,1.26,avenida,media
509,1165,0.6256,6.0,2.08,jirón,baja
509,261,0.6831,2.89,1.74,carretera,baja
510,438,0.8046,5.39,1.34,carretera,alta
510,512,0.8195,3.41,2.54,jirón,alta
510,873,0.9707,3.32,1.83,avenida,media
510,1362,1.0028,4.02,1.65,avenida,media
510,230,1.0073,5.88,2.25,vía_expresa,media
510,273,1.0547,4.95,1.99,avenida,alta
511,829,0.144,3.44,0.82,avenida,alta
511,1190,0.4704,2.03,1.14,avenida,media
511,620,0.5828,4.9,2.21,avenida,media
511,675,0.6415,3.48,2.34,avenida,baja
511,554,0.6853,4.7,2.52,jirón,baja
511,898,0.7207,6.22,1.16,jirón,alta
512,1362,0.4944,4.15,1.33,vía_expresa,media
512,970,0.5446,2.74,1.81,jirón,baja
512,510,0.8195,4.32,1.22,avenida,media
512,1006,0.8392,4.3,2.54,vía_expresa,media
512,873,0.94,4.72,2.43,avenida,media
512,570,1.0153,3.97,1.95,jirón,baja
513,498,0.4886,4.26,2.12,carretera,media
513,594,0.5274,2.3,1.82,carretera,media
513,160,0.584,4.79,1.66,vía_expresa,media
513,1313,0.6503,6.22,2.08,jirón,alta
513,184,0.8194,3.54,1.82,avenida,media
513,502,1.0023,5.59,1.92,vía_expresa,baja
514,573,0.2328,1.98,0.95,jirón,media
514,508,0.4528,5.43,1.06,carretera,baja
514,396,0.4685,2.96,2.08,jirón,alta
514,949,0.5108,3.4,1.92,carretera,media
514,1201,0.5118,4.72,1.09,avenida,alta
514,311,0.5162,4.97,2.36,avenida,alta
515,190,0.2083,3.91,1.29,jirón,alta
515,938,0.4903,3.23,2.15,avenida,alta
515,1264,0.7184,4.84,2.13,carretera,baja
515,467,0.7795,3.36,1.67,jirón,baja
515,1102,0.7875,5.46,2.61,carretera,media
515,1218,0.792,6.48,1.45,carretera,alta
516,777,0.1831,1.6,1.45,jirón,baja
516,569,0.9626,3.97,1.62,avenida,alta
516,713,1.0327,4.03,1.5,carretera,alta
516,1014,1.3076,5.73,2.22,carretera,alta
516,148,1.3647,4.8,2.96,vía_expresa,alta
516,1369,1.3996,6.05,2.09,carretera,media
517,1349,0.269,3.14,1.8,carretera,alta
517,1346,0.3923,4.87,2.19,carretera,baja
517,1474,0.4925,3.43,1.28,carretera,alta
517,335,0.509,3.91,2.22,vía_expresa,media
517,863,0.6248,5.97,1.92,vía_expresa,baja
517,985,0.7898,4.3,2.53,jirón,baja
518,1207,0.0538,1.82,0.97,avenida,alta
518,365,0.2903,4.37,0.76,carretera,alta
518,200,0.489,5.65,1.38,avenida,media
518,588,0.7506,3.24,1.74,jirón,media
518,1330,0.8037,5.75,1.74,vía_expresa,media
518,155,0.9092,4.03,1.94,avenida,baja
519,587,0.2156,1.49,1.99,carretera,baja
519,128,0.4616,2.88,2.06,avenida,media
519,832,0.4831,2.69,1.09,carretera,baja
519,555,0.5266,6.04,2.38,jirón,baja
519,1411,0.5464,5.26,1.2,vía_expresa,baja
519,392,0.5535,3.31,1.45,carretera,baja
520,850,0.6852,5.24,1.17,vía_expresa,baja
520,194,0.9213,5.47,1.97,avenida,alta
520,1302,0.9745,6.56,1.37,avenida,media
520,470,1.0655,6.89,2.64,jirón,baja
520,695,1.0749,6.88,1.53,vía_expresa,baja
520,1472,1.2082,7.08,2.36,carretera,baja
521,736,0.4892,2.81,2.14,carretera,alta
521,1292,0.6682,5.92,1.72,vía_expresa,media
521,842,0.8153,3.7,2.21,vía_expresa,baja
521,156,0.816,3.08,1.48,jirón,alta
521,635,0.8394,6.41,2.23,vía_expresa,media
521,142,0.9923,6.49,2.57,jirón,media
522,750,0.1503,3.15,0.83,vía_expresa,media
522,582,0.1897,4.11,1.27,jirón,media
522,413,0.6637,2.34,1.48,avenida,alta
522,806,0.7119,5.73,2.49,carretera,baja
522,1165,0.8099,5.87,2.59,avenida,baja
522,1499,0.8212,6.35,1.75,avenida,baja
523,144,0.2336,1.57,0.93,jirón,alta
523,674,0.2552,2.02,1.18,carretera,media
523,1125,0.3057,4.26,2.18,avenida,media
523,534,0.4156,1.94,1.3,avenida,baja
523,1002,0.4157,4.88,1.65,avenida,media
523,336,0.4626,5.9,2.26,jirón,baja
524,381,0.3292,2.45,1.71,carretera,alta
524,1273,0.3409,2.3,1.95,jirón,alta
524,1278,0.3558,1.82,1.77,vía_expresa,baja
524,1356,0.361,3.1,1.89,carretera,alta
524,751,0.5212,4.77,2.31,jirón,baja
524,733,0.5251,2.65,1.99,vía_expresa,baja
525,1288,0.223,4.24,0.97,jirón,baja
525,612,0.2912,2.73,2.03,jirón,media
525,1252,0.4327,2.77,1.21,vía_expresa,baja
525,1389,0.4467,3.92,2.34,vía_expresa,media
525,34,0.5585,2.48,1.05,vía_expresa,baja
525,1321,0.6399,4.33,1.63,vía_expresa,baja
526,1477,0.5135,5.09,2.15,jirón,media
526,1087,0.8861,2.93,1.27,avenida,baja
526,323,0.9673,4.52,1.85,jirón,alta
526,1245,0.9827,5.68,2.28,jirón,alta
526,101,0.9903,3.34,2.63,vía_expresa,alta
526,1450,1.0253,6.1,2.17,carretera,media
527,299,0.5431,4.0,1.45,carretera,baja
527,905,0.58,2.74,2.46,jirón,alta
527,439,0.7505,6.43,1.35,jirón,alta
527,391,0.7599,4.55,2.1,carretera,media
527,942,0.8211,6.63,1.72,jirón,alta
527,1052,0.8782,6.02,2.73,jirón,baja
528,368,0.2075,4.35,1.21,avenida,media
528,263,0.2432,2.22,2.04,carretera,baja
528,1336,0.5327,3.55,1.03,vía_expresa,baja
528,817,0.5616,5.46,1.93,vía_expresa,baja
528,940,0.6072,2.48,1.99,avenida,media
528,1291,0.6455,3.88,2.24,carretera,baja
529,175,0.3653,5.04,0.82,carretera,baja
529,43,0.5946,5.62,2.43,avenida,alta
529,1219,0.595,4.44,1.23,avenida,baja
529,898,0.6356,5.37,1.3,avenida,alta
529,1190,0.7024,5.54,2.09,jirón,alta
529,511,0.7365,5.79,1.84,carretera,media
530,784,0.7779,2.81,2.26,vía_expresa,baja
530,900,0.9551,4.36,1.69,avenida,baja
530,945,1.2627,7.27,2.56,carretera,baja
530,1169,1.4867,5.69,2.84,avenida,baja
530,619,1.5232,6.31,3.17,carretera,media
530,490,1.5406,5.79,1.83,avenida,alta
531,665,0.0751,4.03,1.45,jirón,alta
531,1126,0.1634,2.61,1.46,carretera,baja
531,1227,0.2889,1.82,1.95,jirón,baja
531,603,0.3496,2.71,1.45,jirón,alta
531,979,0.4551,1.97,1.82,vía_expresa,baja
531,1440,0.4963,2.54,1.91,jirón,media
532,19,0.4727,2.24,1.2,jirón,alta
532,564,0.782,4.28,2.58,vía_expresa,media
532,21,1.1874,5.5,2.48,vía_expresa,baja
532,1058,1.2709,5.81,2.37,jirón,baja
532,296,1.3173,4.29,2.36,vía_expresa,baja
532,211,1.4421,4.2,2.63,jirón,baja
533,887,0.1515,3.05,1.21,avenida,media
533,266,0.239,5.31,1.75,vía_expresa,alta
533,712,0.2778,3.73,1.26,jirón,alta
533,1479,0.3842,4.51,2.18,carretera,baja
533,1459,0.3972,2.26,0.98,vía_expresa,media
533,996,0.5182,3.27,0.99,carretera,baja
534,1487,0.118,2.17,0.82,jirón,baja
534,674,0.1811,3.71,1.18,avenida,media
534,1002,0.1849,3.31,1.22,carretera,alta
534,1244,0.2168,3.99,1.88,carretera,media
534,1159,0.3343,1.7,0.86,jirón,media
534,772,0.3432,5.56,1.49,carretera,media
535,1133,0.3205,3.82,1.92,vía_expresa,media
535,1109,0.3953,2.98,1.51,vía_expresa,media
535,977,0.7915,6.12,1.31,jirón,media
535,1455,0.8226,6.21,1.84,avenida,media
535,1398,0.8536,6.14,1.28,vía_expresa,baja
535,926,0.8715,4.15,2.29,vía_expresa,baja
536,1257,0.1598,1.47,1.74,carretera,alta
536,77,0.2168,3.14,0.96,vía_expresa,media
536,572,0.3462,2.01,2.12,carretera,baja
536,682,0.425,4.13,1.43,carretera,baja
536,1333,0.4383,2.07,1.43,vía_expresa,alta
536,1428,0.4788,1.99,1.46,avenida,baja
537,1358,0.2902,3.7,1.44,jirón,media
537,451,0.4842,3.17,2.39,carretera,alta
537,1262,0.557,3.27,1.76,carretera,alta
537,1488,0.7576,4.09,2.53,vía_expresa,alta
537,1375,0.8106,4.36,1.64,carretera,media
537,1199,1.0312,6.56,2.79,carretera,alta
538,1343,0.1531,2.19,1.69,avenida,media
538,257,0.2907,4.03,1.34,jirón,alta
538,1212,0.3629,2.7,1.87,carretera,media
538,1324,0.3877,4.09,1.26,carretera,media
538,648,0.3989,2.85,1.63,jirón,baja
538,875,0.4101,2.72,1.74,vía_expresa,baja
539,910,0.6596,4.74,1.78,jirón,alta
539,1396,0.7963,5.27,1.98,carretera,baja
539,916,0.9325,3.86,1.45,avenida,alta
539,331,1.1417,5.07,1.56,jirón,baja
539,754,1.4254,7.29,2.85,vía_expresa,media
539,549,1.5233,5.25,3.07,carretera,baja
540,237,0.1475,2.44,1.69,vía_expresa,media
540,982,0.3504,3.05,2.0,jirón,baja
540,291,0.3664,1.88,0.83,carretera,media
540,468,0.5164,4.3,2.21,vía_expresa,baja
540,884,0.532,2.66,1.87,avenida,baja
540,217,0.6,2.77,2.12,carretera,baja
541,1401,0.3672,2.28,0.98,vía_expresa,media
541,227,0.5549,5.54,2.27,vía_expresa,baja
541,277,0.5595,3.44,1.48,vía_expresa,baja
541,800,0.5712,4.36,1.63,avenida,alta
541,421,0.5775,4.59,2.41,carretera,alta
541,1400,0.6093,3.66,1.47,carretera,alta
542,1192,0.2543,2.82,1.3,avenida,baja
542,671,0.3435,2.58,1.61,carretera,baja
542,596,0.7525,6.05,1.58,jirón,baja
542,717,0.9694,6.25,1.56,jirón,baja
542,882,0.982,6.4,1.63,vía_expresa,media
542,760,0.991,3.71,1.95,avenida,baja
543,456,0.3693,2.94,1.81,vía_expresa,alta
543,221,0.5457,5.06,1.98,vía_expresa,alta
543,875,0.5814,5.49,1.04,carretera,alta
543,1353,0.5936,5.02,1.22,carretera,media
543,1343,0.6802,5.37,2.52,jirón,alta
543,488,0.7515,2.86,2.13,vía_expresa,media
544,259,0.5192,5.6,1.04,carretera,baja
544,1277,0.8123,6.6,1.64,carretera,baja
544,687,0.8495,3.32,2.03,carretera,baja
544,617,0.9129,3.48,2.5,carretera,media
544,17,0.9943,4.55,1.62,carretera,alta
544,169,1.2132,6.91,2.91,jirón,baja
545,92,0.0414,1.89,1.32,jirón,alta
545,927,0.2011,4.58,0.68,avenida,baja
545,1434,0.3785,3.08,1.68,avenida,baja
545,797,0.4133,2.64,0.87,avenida,baja
545,1328,0.441,2.67,1.49,vía_expresa,baja
545,790,0.4767,4.89,1.09,vía_expresa,media
546,1295,0.3285,3.12,2.0,vía_expresa,media
546,609,0.7102,2.99,1.82,carretera,media
546,494,0.8816,3.76,2.37,jirón,media
546,600,1.0497,5.67,1.71,avenida,baja
546,1171,1.0564,6.75,2.5,carretera,media
546,1043,1.0827,3.85,1.46,carretera,alta
547,1140,0.7063,6.08,2.29,avenida,baja
547,1155,0.841,4.84,1.9,avenida,baja
547,798,0.9889,4.79,1.59,jirón,alta
547,112,0.9963,6.18,1.79,carretera,baja
547,127,0.9987,4.75,2.67,vía_expresa,media
547,1001,1.2385,6.12,2.37,avenida,media
548,867,0.1967,3.96,1.7,carretera,media
548,30,0.2845,3.22,1.68,jirón,media
548,1085,0.4553,2.11,1.43,jirón,alta
548,1180,0.7354,5.96,1.79,vía_expresa,alta
548,643,0.9626,3.52,2.08,avenida,baja
548,423,1.1728,3.97,2.4,carretera,media
549,1261,0.1031,2.78,1.39,carretera,alta
549,1043,0.1433,4.19,0.84,jirón,media
549,1171,0.3868,2.77,1.11,avenida,baja
549,600,0.7646,2.93,1.28,avenida,baja
549,609,0.797,4.72,2.63,avenida,baja
549,916,0.7986,5.38,2.65,vía_expresa,alta
550,765,0.4836,4.42,1.92,avenida,media
550,649,0.6336,5.69,2.33,vía_expresa,media
550,460,0.8544,5.48,2.42,jirón,alta
550,683,0.8808,3.37,1.4,carretera,alta
550,1275,0.9293,4.28,2.19,avenida,media
550,114,1.0419,3.49,1.65,vía_expresa,media
551,1182,0.2349,4.46,1.07,vía_expresa,baja
551,613,0.7637,3.18,1.69,carretera,baja
551,320,0.8207,3.22,1.76,vía_expresa,alta
551,932,0.9345,4.15,2.51,vía_expresa,baja
551,914,0.9581,6.55,2.42,avenida,alta
